21 90
0 0 0.0004711055276381909 0.007537688442211055 0.008165829145728644 0.009265075376884422 0.003847361809045226 0 0 0 0.004475502512562814 0.009500628140703517 0.03446922110552764 0.04279208542713568 0.0155464824120603 0.005339195979899497 0 0 0 0.001648869346733668 0.02701005025125628 0.07969535175879397 0.06831030150753768 0.04035804020100502 0.0105998743718593 0 0 0 0.01476130653266332 0.04522613065326633 0.05692525125628141 0.05841708542713568 0.07058731155778894 0.01507537688442211 0 0 0 0.001648869346733668 0.02214195979899497 0.05574748743718593 0.07631909547738694 0.02795226130653266 0.008793969849246231 0 0 0 0 0.004789572864321608 0.02826633165829146 0.06045854271356784 0.04067211055276382 0.004475502512562814 0 0 0 0 0 0.003925879396984924 0.0208856783919598 0.01005025125628141 0.001334798994974874 0 0 0 0 0 0 0 0.002512562814070352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0002355527638190955 0.008008793969849246 0.04428391959798995 0.02410489949748744 0.005653266331658292 0.001648869346733668 0.001491834170854271 0 0 0.001334798994974874 0.00730213567839196 0.03784547738693467 0.04436243718592965 0.03368404522613065 0.01429020100502513 0.00675251256281407 0.0006281407035175879 0 0.005025125628140704 0.02339824120603015 0.04813128140703517 0.07082286432160805 0.04546168341708542 0.02394786432160804 0.004475502512562814 0.001256281407035176 0 0.0005496231155778894 0.03258479899497487 0.06909547738693467 0.07412060301507538 0.02850188442211055 0.008165829145728644 0.006202889447236181 0.0003925879396984925 0 0.003376256281407035 0.02277010050251256 0.04247801507537689 0.03870917085427136 0.03336997487437186 0.02520414572864322 0.005339195979899497 0 0 7.851758793969849e-05 0.007380653266331658 0.02316268844221106 0.03831658291457286 0.0262248743718593 0.01138505025125628 0.005653266331658292 0.002355527638190955 0 0 0.0005496231155778894 0.002434045226130653 0.00259108040201005 0.01970791457286432 0.009343592964824121 0.001256281407035176 0.0002355527638190955 0 0 0 0.002277010050251256 0.0008636934673366835 0.001177763819095477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.005574748743718593 0.00989321608040201 0.008793969849246231 0.02457600502512563 0.02347675879396985 0.01130653266331658 0.000157035175879397 0 0 0.004004396984924623 0.03415515075376884 0.05095791457286432 0.06619032663316583 0.04946608040201005 0.009736180904522614 0.006359924623115578 0.002041457286432161 0 0.02716708542713568 0.05676821608040201 0.1091394472361809 0.1217022613065327 0.04075062814070352 0.01538944723618091 0.007537688442211055 0.002277010050251256 0 0.01091394472361809 0.02331972361809045 0.0625 0.07380653266331658 0.0365106783919598 0.006359924623115578 0.000314070351758794 0 0 0 0.004318467336683417 0.0365106783919598 0.03674623115577889 0.01350502512562814 0.002198492462311558 0.0002355527638190955 0 0 0 7.851758793969849e-05 0.003062185929648241 0.002119974874371859 7.851758793969849e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.003533291457286432 0.01429020100502513 0.008558417085427136 0.01421168341708543 0.01507537688442211 0 0 0 0 0.02999371859296483 0.06972361809045226 0.03847361809045226 0.04349874371859296 0.02300565326633166 0.001334798994974874 0 0 0 0.08118718592964824 0.119268216080402 0.09602701005025126 0.02920854271356784 0.007616206030150754 0 0 0 0 0.05543341708542714 0.06595477386934673 0.06532663316582915 0.01978643216080402 0.005339195979899497 0.0002355527638190955 0 0 0 0.03423366834170855 0.04247801507537689 0.0310929648241206 0.006595477386934673 0.002277010050251256 0.001884422110552764 0 0 0 0.01476130653266332 0.02386934673366834 0.01177763819095477 0.004554020100502512 0 0 0 0 0 0.005260678391959799 0.00730213567839196 0.001334798994974874 7.851758793969849e-05 0 0 0 0 0 0.002669597989949749 0 0 0 0 0 0 0 0 0.002748115577889447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01334798994974874 0.02653894472361809 0.01805904522613065 0.02779522613065327 0.006359924623115578 0.005574748743718593 0.00102072864321608 0 0 0.02261306532663317 0.03187814070351759 0.04640389447236181 0.0471105527638191 0.02740263819095477 0.00157035175879397 0 0 0 0.03030778894472362 0.03972989949748744 0.0625 0.0522927135678392 0.03933731155778895 0.00730213567839196 0 0 0 0.03470477386934673 0.07043027638190955 0.0728643216080402 0.03800251256281407 0.01523241206030151 0.002198492462311558 0 0 0 0.01319095477386935 0.06108668341708542 0.0625785175879397 0.03203517587939698 0.00989321608040201 0.00102072864321608 0 0 0 0.001884422110552764 0.02669597989949749 0.02771670854271357 0.002434045226130653 0.0005496231155778894 0.0006281407035175879 0 0 0 0 0.007851758793969849 0.009500628140703517 0 0 0 0 0 0 0 0.002355527638190955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.007930276381909547 0.002119974874371859 0.002119974874371859 0.002669597989949749 0.002905150753768844 0.0006281407035175879 0.0002355527638190955 0 0 0.005967336683417085 0.002119974874371859 0.01130653266331658 0.01264133165829146 0.0102858040201005 0.006673994974874372 0.001177763819095477 0.002748115577889447 0.01381909547738694 0.01672424623115578 0.01907977386934673 0.02473304020100503 0.0310929648241206 0.01499685929648241 0.004475502512562814 0.001962939698492462 0.001727386934673367 0.004946608040201005 0.04632537688442211 0.05637562814070352 0.05331344221105527 0.04263505025125628 0.0259108040201005 0.004318467336683417 0.001648869346733668 0.003533291457286432 0.01617462311557789 0.06579773869346733 0.07718278894472362 0.05676821608040201 0.02787374371859297 0.00628140703517588 0.002434045226130653 0 0.009343592964824121 0.02457600502512563 0.04891645728643216 0.04475502512562814 0.03918027638190955 0.02025753768844221 0.001491834170854271 0 0 0.005496231155778895 0.01845163316582914 0.03219221105527638 0.02237751256281407 0.01350502512562814 0.006438442211055277 7.851758793969849e-05 0 0 0.001334798994974874 0.003219221105527638 0.004789572864321608 0.00832286432160804 0.002983668341708543 0 0 0 0 0 0 0.0002355527638190955 0.0003925879396984925 0 0 0 0 0
0.00989321608040201 0.05244974874371859 0.06438442211055276 0.04255653266331658 0.001334798994974874 0 0 0 0 0.02017902010050251 0.1162845477386935 0.1063128140703518 0.06485552763819095 0.02905150753768844 0.005025125628140704 0.003690326633165829 0.0003925879396984925 0 0.01248429648241206 0.09814698492462312 0.07152952261306533 0.0362751256281407 0.01680276381909548 0.002119974874371859 0.0009422110552763819 0 0 0.003297738693467337 0.04067211055276382 0.0522927135678392 0.03219221105527638 0.01185615577889447 0 0 0 0 0.00259108040201005 0.01107097989949749 0.02277010050251256 0.01955087939698492 0.004082914572864322 0 0 0 0 0.006202889447236181 0.01688128140703517 0.01279836683417085 0.003925879396984924 0.0003925879396984925 0 0 0 0 0.001491834170854271 0.0007066582914572865 0.001805904522613065 0.0007066582914572865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.01538944723618091 0.04067211055276382 0.03564698492462311 0.02575376884422111 0.01005025125628141 0.002355527638190955 0.001413316582914573 0 0 0.09084484924623115 0.1147141959798995 0.07663316582914573 0.03721733668341708 0.02520414572864322 0.009657663316582915 0.0004711055276381909 0 0 0.04059359296482412 0.09477072864321608 0.1094535175879397 0.04875942211055277 0.03446922110552764 0.006516959798994974 0 0 0 0.01633165829145729 0.03596105527638191 0.04499057788944723 0.02143530150753769 0.01452575376884422 0 0 0 0 0.004082914572864322 0.01185615577889447 0.01719535175879397 0.003611809045226131 0 0 0 0 0 0.000314070351758794 0 0.006673994974874372 0.002434045226130653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.03760992462311558 0.08322864321608041 0.06469849246231156 0.002434045226130653 0 0 0 0 0 0.1158134422110553 0.1717964824120603 0.1589981155778895 0.03965138190954774 0.00573178391959799 0 0 0 0 0.07050879396984924 0.1005025125628141 0.06061557788944723 0.01523241206030151 0.003376256281407035 0.000314070351758794 0 0 0 0.03446922110552764 0.01892273869346734 0.005888819095477387 0.004868090452261307 0 0 0 0 0 0.002434045226130653 0.002198492462311558 0.0007066582914572865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.03179962311557789 0.1149497487437186 0.0728643216080402 0.01429020100502513 0.001648869346733668 0 0 0 0 0.06697550251256282 0.134108040201005 0.1173052763819095 0.04059359296482412 0.005260678391959799 0 0 0 0 0.09547738693467336 0.1090609296482412 0.05496231155778895 0.01790201005025126 0.003062185929648241 0.001099246231155779 0 0 0 0.03918027638190955 0.02300565326633166 0.02292713567839196 0.00259108040201005 7.851758793969849e-05 0 0 0 0 0.007459170854271357 0.008558417085427136 0.009422110552763818 0.004632537688442211 0 0 0 0 0 0 0 0.000785175879396985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
